2020-01-21 00:00:00|APPLEPENCIT|APPLE PENCIL-ITS (MK0C2ZA/A)|ACCESSORY|dtn|dtac hall ภูเก็ต|1.00|2242.99|0.00|2900.00|Service Hall|
2020-01-21 00:00:00|HWH00P30BK0|Huawei P30 Black (HW-P30(BK))|device|dtn|DTAC Center สาขา เซ็นจูรี่ รางน้ำ อนุสาวรีย์ชัยสมรภูมิ|1.00|12870.09|0.00|12702.33|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30BK0|Huawei P30 Black (HW-P30(BK))|device|dtn|DTAC Center สาขาเทอร์มินอล 21|3.00|38610.28|0.00|38106.99|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30BK0|Huawei P30 Black (HW-P30(BK))|device|dtn|DTAC Center สาขาบิ๊กซีหนองจอก|1.00|12870.10|0.00|12702.33|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30BK0|Huawei P30 Black (HW-P30(BK))|device|dtn|dtac hall เซ็นทรัล นครศรีธรรมราช|1.00|10532.71|4411.22|12702.33|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00P30BK0|Huawei P30 Black (HW-P30(BK))|device|dtn|dtac hall เซ็นทรัลเฟสติวัล ภูเก็ต|1.00|6532.71|8411.22|12702.33|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00P30BK0|Huawei P30 Black (HW-P30(BK))|device|dtn|dtac hall ฟิวเจอร์พาร์ครังสิต|1.00|6532.71|8411.22|12702.33|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|DTAC Center สาขาเทอร์มินอล 21|3.00|38610.28|0.00|38106.99|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|DTAC Center สาขาบิ๊กซีหนองจอก|1.00|12870.09|0.00|12702.33|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|dtac hall เซ็นทรัลแอร์พอร์ต เชียงใหม่|1.00|10532.71|4411.22|12720.80|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00P30BL0|Huawei P30 Aurora (Blue) (HW-P30(AU))|device|dtn|Dtac online Store|1.00|6532.71|8411.22|12722.26|Online Store|HUAWEI
2020-01-21 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|DTAC Center สาขา เซ็นจูรี่ รางน้ำ อนุสาวรีย์ชัยสมรภูมิ|1.00|12870.09|0.00|12702.33|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|DTAC Center สาขาเทอร์มินอล 21|3.00|38610.28|0.00|38106.99|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|DTAC Center สาขาบิ๊กซีราชดำริห์|1.00|12870.09|0.00|12702.33|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac center(COCO) เซ็นทรัลรัตนาธิเบศร์|1.00|6532.71|8411.22|12703.46|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|dtn|dtac hall ไอคอนสยาม|1.00|6532.71|8411.22|12703.47|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00P30CT0|Huawei P30 Breathing Crystal (HW-P30(BC))|device|frn|DTAC Center สาขาเมกาบางนา|1.00|10401.87|4542.06|14314.42|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y5LBL0|Huawei Y5 LITE Blue (HW-Y5LITE(BL))|device|frn|แอ้นท์ โมบาย|1.00|457.94|1971.03|434.23|Area Distribution|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center (COCO) เทสโก้โลตัส ชุมแพ|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|DTAC Center สาขา โลตัส หลังสวน ชุมพร|2.00|6654.20|0.00|6503.04|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|DTAC Center สาขาโลตัส หนองจอก|2.00|6654.21|0.00|6503.04|dtac Center|HUAWEI
